x,y,index
161, 159, 0
162, 159, 0
163, 159, 0
164, 159, 0
165, 159, 0
166, 159, 0
167, 159, 0
168, 159, 0
169, 159, 0
170, 159, 0
161, 160, 0
162, 160, 0
163, 160, 0
164, 160, 0
165, 160, 0
166, 160, 0
167, 160, 0
168, 160, 0
169, 160, 0
170, 160, 0
161, 161, 0
162, 161, 0
163, 161, 0
164, 161, 0
165, 161, 0
166, 161, 0
167, 161, 0
168, 161, 0
169, 161, 0
170, 161, 0
161, 162, 0
162, 162, 0
163, 162, 0
164, 162, 0
165, 162, 0
166, 162, 0
167, 162, 0
168, 162, 0
169, 162, 0
170, 162, 0
161, 163, 0
162, 163, 0
163, 163, 0
164, 163, 0
165, 163, 0
166, 163, 0
167, 163, 0
168, 163, 0
169, 163, 0
170, 163, 0
161, 164, 0
162, 164, 0
163, 164, 0
164, 164, 0
165, 164, 0
166, 164, 0
167, 164, 0
168, 164, 0
169, 164, 0
170, 164, 0
161, 165, 0
162, 165, 0
163, 165, 0
164, 165, 0
165, 165, 0
166, 165, 0
167, 165, 0
168, 165, 0
169, 165, 0
170, 165, 0
161, 166, 0
162, 166, 0
163, 166, 0
164, 166, 0
165, 166, 0
166, 166, 0
167, 166, 0
168, 166, 0
169, 166, 0
170, 166, 0
175, 67, 1
176, 67, 1
177, 67, 1
178, 67, 1
179, 67, 1
180, 67, 1
181, 67, 1
182, 67, 1
183, 67, 1
184, 67, 1
185, 67, 1
186, 67, 1
187, 67, 1
188, 67, 1
189, 67, 1
190, 67, 1
191, 67, 1
192, 67, 1
193, 67, 1
194, 67, 1
195, 67, 1
196, 67, 1
197, 67, 1
198, 67, 1
199, 67, 1
200, 67, 1
201, 67, 1
202, 67, 1
203, 67, 1
204, 67, 1
205, 67, 1
206, 67, 1
207, 67, 1
208, 67, 1
209, 67, 1
210, 67, 1
211, 67, 1
175, 68, 1
176, 68, 1
177, 68, 1
178, 68, 1
179, 68, 1
180, 68, 1
181, 68, 1
182, 68, 1
183, 68, 1
184, 68, 1
185, 68, 1
186, 68, 1
187, 68, 1
188, 68, 1
189, 68, 1
190, 68, 1
191, 68, 1
192, 68, 1
193, 68, 1
194, 68, 1
195, 68, 1
196, 68, 1
197, 68, 1
198, 68, 1
199, 68, 1
200, 68, 1
201, 68, 1
202, 68, 1
203, 68, 1
204, 68, 1
205, 68, 1
206, 68, 1
207, 68, 1
208, 68, 1
209, 68, 1
210, 68, 1
211, 68, 1
175, 69, 1
176, 69, 1
177, 69, 1
178, 69, 1
179, 69, 1
180, 69, 1
181, 69, 1
182, 69, 1
183, 69, 1
184, 69, 1
185, 69, 1
186, 69, 1
187, 69, 1
188, 69, 1
189, 69, 1
190, 69, 1
191, 69, 1
192, 69, 1
193, 69, 1
194, 69, 1
195, 69, 1
196, 69, 1
197, 69, 1
198, 69, 1
199, 69, 1
200, 69, 1
201, 69, 1
202, 69, 1
203, 69, 1
204, 69, 1
205, 69, 1
206, 69, 1
207, 69, 1
208, 69, 1
209, 69, 1
210, 69, 1
211, 69, 1
175, 70, 1
176, 70, 1
177, 70, 1
178, 70, 1
179, 70, 1
180, 70, 1
181, 70, 1
182, 70, 1
183, 70, 1
184, 70, 1
185, 70, 1
186, 70, 1
187, 70, 1
188, 70, 1
189, 70, 1
190, 70, 1
191, 70, 1
192, 70, 1
193, 70, 1
194, 70, 1
195, 70, 1
196, 70, 1
197, 70, 1
198, 70, 1
199, 70, 1
200, 70, 1
201, 70, 1
202, 70, 1
203, 70, 1
204, 70, 1
205, 70, 1
206, 70, 1
207, 70, 1
208, 70, 1
209, 70, 1
210, 70, 1
211, 70, 1
83, 167, 2
84, 167, 2
85, 167, 2
86, 167, 2
87, 167, 2
88, 167, 2
89, 167, 2
90, 167, 2
91, 167, 2
92, 167, 2
93, 167, 2
94, 167, 2
95, 167, 2
96, 167, 2
97, 167, 2
98, 167, 2
99, 167, 2
100, 167, 2
101, 167, 2
102, 167, 2
83, 168, 2
84, 168, 2
85, 168, 2
86, 168, 2
87, 168, 2
88, 168, 2
89, 168, 2
90, 168, 2
91, 168, 2
92, 168, 2
93, 168, 2
94, 168, 2
95, 168, 2
96, 168, 2
97, 168, 2
98, 168, 2
99, 168, 2
100, 168, 2
101, 168, 2
102, 168, 2
83, 169, 2
84, 169, 2
85, 169, 2
86, 169, 2
87, 169, 2
88, 169, 2
89, 169, 2
90, 169, 2
91, 169, 2
92, 169, 2
93, 169, 2
94, 169, 2
95, 169, 2
96, 169, 2
97, 169, 2
98, 169, 2
99, 169, 2
100, 169, 2
101, 169, 2
102, 169, 2
83, 170, 2
84, 170, 2
85, 170, 2
86, 170, 2
87, 170, 2
88, 170, 2
89, 170, 2
90, 170, 2
91, 170, 2
92, 170, 2
93, 170, 2
94, 170, 2
95, 170, 2
96, 170, 2
97, 170, 2
98, 170, 2
99, 170, 2
100, 170, 2
101, 170, 2
102, 170, 2
83, 171, 2
84, 171, 2
85, 171, 2
86, 171, 2
87, 171, 2
88, 171, 2
89, 171, 2
90, 171, 2
91, 171, 2
92, 171, 2
93, 171, 2
94, 171, 2
95, 171, 2
96, 171, 2
97, 171, 2
98, 171, 2
99, 171, 2
100, 171, 2
101, 171, 2
102, 171, 2
83, 172, 2
84, 172, 2
85, 172, 2
86, 172, 2
87, 172, 2
88, 172, 2
89, 172, 2
90, 172, 2
91, 172, 2
92, 172, 2
93, 172, 2
94, 172, 2
95, 172, 2
96, 172, 2
97, 172, 2
98, 172, 2
99, 172, 2
100, 172, 2
101, 172, 2
102, 172, 2
83, 173, 2
84, 173, 2
85, 173, 2
86, 173, 2
87, 173, 2
88, 173, 2
89, 173, 2
90, 173, 2
91, 173, 2
92, 173, 2
93, 173, 2
94, 173, 2
95, 173, 2
96, 173, 2
97, 173, 2
98, 173, 2
99, 173, 2
100, 173, 2
101, 173, 2
102, 173, 2
83, 174, 2
84, 174, 2
85, 174, 2
86, 174, 2
87, 174, 2
88, 174, 2
89, 174, 2
90, 174, 2
91, 174, 2
92, 174, 2
93, 174, 2
94, 174, 2
95, 174, 2
96, 174, 2
97, 174, 2
98, 174, 2
99, 174, 2
100, 174, 2
101, 174, 2
102, 174, 2
83, 175, 2
84, 175, 2
85, 175, 2
86, 175, 2
87, 175, 2
88, 175, 2
89, 175, 2
90, 175, 2
91, 175, 2
92, 175, 2
93, 175, 2
94, 175, 2
95, 175, 2
96, 175, 2
97, 175, 2
98, 175, 2
99, 175, 2
100, 175, 2
101, 175, 2
102, 175, 2
83, 176, 2
84, 176, 2
85, 176, 2
86, 176, 2
87, 176, 2
88, 176, 2
89, 176, 2
90, 176, 2
91, 176, 2
92, 176, 2
93, 176, 2
94, 176, 2
95, 176, 2
96, 176, 2
97, 176, 2
98, 176, 2
99, 176, 2
100, 176, 2
101, 176, 2
102, 176, 2
83, 177, 2
84, 177, 2
85, 177, 2
86, 177, 2
87, 177, 2
88, 177, 2
89, 177, 2
90, 177, 2
91, 177, 2
92, 177, 2
93, 177, 2
94, 177, 2
95, 177, 2
96, 177, 2
97, 177, 2
98, 177, 2
99, 177, 2
100, 177, 2
101, 177, 2
102, 177, 2
83, 178, 2
84, 178, 2
85, 178, 2
86, 178, 2
87, 178, 2
88, 178, 2
89, 178, 2
90, 178, 2
91, 178, 2
92, 178, 2
93, 178, 2
94, 178, 2
95, 178, 2
96, 178, 2
97, 178, 2
98, 178, 2
99, 178, 2
100, 178, 2
101, 178, 2
102, 178, 2
83, 179, 2
84, 179, 2
85, 179, 2
86, 179, 2
87, 179, 2
88, 179, 2
89, 179, 2
90, 179, 2
91, 179, 2
92, 179, 2
93, 179, 2
94, 179, 2
95, 179, 2
96, 179, 2
97, 179, 2
98, 179, 2
99, 179, 2
100, 179, 2
101, 179, 2
102, 179, 2
83, 180, 2
84, 180, 2
85, 180, 2
86, 180, 2
87, 180, 2
88, 180, 2
89, 180, 2
90, 180, 2
91, 180, 2
92, 180, 2
93, 180, 2
94, 180, 2
95, 180, 2
96, 180, 2
97, 180, 2
98, 180, 2
99, 180, 2
100, 180, 2
101, 180, 2
102, 180, 2
83, 181, 2
84, 181, 2
85, 181, 2
86, 181, 2
87, 181, 2
88, 181, 2
89, 181, 2
90, 181, 2
91, 181, 2
92, 181, 2
93, 181, 2
94, 181, 2
95, 181, 2
96, 181, 2
97, 181, 2
98, 181, 2
99, 181, 2
100, 181, 2
101, 181, 2
102, 181, 2
83, 182, 2
84, 182, 2
85, 182, 2
86, 182, 2
87, 182, 2
88, 182, 2
89, 182, 2
90, 182, 2
91, 182, 2
92, 182, 2
93, 182, 2
94, 182, 2
95, 182, 2
96, 182, 2
97, 182, 2
98, 182, 2
99, 182, 2
100, 182, 2
101, 182, 2
102, 182, 2
83, 183, 2
84, 183, 2
85, 183, 2
86, 183, 2
87, 183, 2
88, 183, 2
89, 183, 2
90, 183, 2
91, 183, 2
92, 183, 2
93, 183, 2
94, 183, 2
95, 183, 2
96, 183, 2
97, 183, 2
98, 183, 2
99, 183, 2
100, 183, 2
101, 183, 2
102, 183, 2
83, 184, 2
84, 184, 2
85, 184, 2
86, 184, 2
87, 184, 2
88, 184, 2
89, 184, 2
90, 184, 2
91, 184, 2
92, 184, 2
93, 184, 2
94, 184, 2
95, 184, 2
96, 184, 2
97, 184, 2
98, 184, 2
99, 184, 2
100, 184, 2
101, 184, 2
102, 184, 2
83, 185, 2
84, 185, 2
85, 185, 2
86, 185, 2
87, 185, 2
88, 185, 2
89, 185, 2
90, 185, 2
91, 185, 2
92, 185, 2
93, 185, 2
94, 185, 2
95, 185, 2
96, 185, 2
97, 185, 2
98, 185, 2
99, 185, 2
100, 185, 2
101, 185, 2
102, 185, 2
83, 186, 2
84, 186, 2
85, 186, 2
86, 186, 2
87, 186, 2
88, 186, 2
89, 186, 2
90, 186, 2
91, 186, 2
92, 186, 2
93, 186, 2
94, 186, 2
95, 186, 2
96, 186, 2
97, 186, 2
98, 186, 2
99, 186, 2
100, 186, 2
101, 186, 2
102, 186, 2
83, 187, 2
84, 187, 2
85, 187, 2
86, 187, 2
87, 187, 2
88, 187, 2
89, 187, 2
90, 187, 2
91, 187, 2
92, 187, 2
93, 187, 2
94, 187, 2
95, 187, 2
96, 187, 2
97, 187, 2
98, 187, 2
99, 187, 2
100, 187, 2
101, 187, 2
102, 187, 2
11, 111, 3
12, 111, 3
13, 111, 3
14, 111, 3
15, 111, 3
16, 111, 3
17, 111, 3
18, 111, 3
19, 111, 3
20, 111, 3
21, 111, 3
22, 111, 3
23, 111, 3
24, 111, 3
25, 111, 3
26, 111, 3
27, 111, 3
28, 111, 3
29, 111, 3
30, 111, 3
11, 112, 3
12, 112, 3
13, 112, 3
14, 112, 3
15, 112, 3
16, 112, 3
17, 112, 3
18, 112, 3
19, 112, 3
20, 112, 3
21, 112, 3
22, 112, 3
23, 112, 3
24, 112, 3
25, 112, 3
26, 112, 3
27, 112, 3
28, 112, 3
29, 112, 3
30, 112, 3
11, 113, 3
12, 113, 3
13, 113, 3
14, 113, 3
15, 113, 3
16, 113, 3
17, 113, 3
18, 113, 3
19, 113, 3
20, 113, 3
21, 113, 3
22, 113, 3
23, 113, 3
24, 113, 3
25, 113, 3
26, 113, 3
27, 113, 3
28, 113, 3
29, 113, 3
30, 113, 3
11, 114, 3
12, 114, 3
13, 114, 3
14, 114, 3
15, 114, 3
16, 114, 3
17, 114, 3
18, 114, 3
19, 114, 3
20, 114, 3
21, 114, 3
22, 114, 3
23, 114, 3
24, 114, 3
25, 114, 3
26, 114, 3
27, 114, 3
28, 114, 3
