x,y,index
22, 38, 10
23, 38, 10
24, 38, 10
25, 38, 10
26, 38, 10
27, 38, 10
28, 38, 10
29, 38, 10
30, 38, 10
31, 38, 10
32, 38, 10
33, 38, 10
34, 38, 10
35, 38, 10
36, 38, 10
37, 38, 10
22, 39, 10
23, 39, 10
24, 39, 10
25, 39, 10
26, 39, 10
27, 39, 10
28, 39, 10
29, 39, 10
30, 39, 10
31, 39, 10
32, 39, 10
33, 39, 10
34, 39, 10
35, 39, 10
36, 39, 10
37, 39, 10
22, 40, 10
23, 40, 10
24, 40, 10
25, 40, 10
26, 40, 10
27, 40, 10
28, 40, 10
29, 40, 10
30, 40, 10
31, 40, 10
32, 40, 10
33, 40, 10
34, 40, 10
35, 40, 10
36, 40, 10
37, 40, 10
22, 41, 10
23, 41, 10
24, 41, 10
25, 41, 10
26, 41, 10
27, 41, 10
28, 41, 10
29, 41, 10
30, 41, 10
31, 41, 10
32, 41, 10
33, 41, 10
34, 41, 10
35, 41, 10
36, 41, 10
37, 41, 10
22, 42, 10
23, 42, 10
24, 42, 10
25, 42, 10
26, 42, 10
27, 42, 10
28, 42, 10
29, 42, 10
30, 42, 10
31, 42, 10
32, 42, 10
33, 42, 10
34, 42, 10
35, 42, 10
36, 42, 10
37, 42, 10
22, 43, 10
23, 43, 10
24, 43, 10
25, 43, 10
26, 43, 10
27, 43, 10
28, 43, 10
29, 43, 10
30, 43, 10
31, 43, 10
32, 43, 10
33, 43, 10
34, 43, 10
35, 43, 10
36, 43, 10
37, 43, 10
47, 7, 11
48, 7, 11
49, 7, 11
50, 7, 11
47, 8, 11
48, 8, 11
49, 8, 11
50, 8, 11
47, 9, 11
48, 9, 11
49, 9, 11
50, 9, 11
47, 10, 11
48, 10, 11
49, 10, 11
50, 10, 11
47, 11, 11
48, 11, 11
49, 11, 11
50, 11, 11
47, 12, 11
48, 12, 11
49, 12, 11
50, 12, 11
47, 13, 11
48, 13, 11
49, 13, 11
50, 13, 11
47, 14, 11
48, 14, 11
49, 14, 11
50, 14, 11
47, 15, 11
48, 15, 11
49, 15, 11
50, 15, 11
47, 16, 11
48, 16, 11
49, 16, 11
50, 16, 11
47, 17, 11
48, 17, 11
49, 17, 11
50, 17, 11
47, 18, 11
48, 18, 11
49, 18, 11
50, 18, 11
47, 19, 11
48, 19, 11
49, 19, 11
50, 19, 11
47, 20, 11
48, 20, 11
49, 20, 11
50, 20, 11
47, 21, 11
48, 21, 11
49, 21, 11
50, 21, 11
47, 22, 11
48, 22, 11
49, 22, 11
50, 22, 11
1, 8, 2
2, 8, 2
3, 8, 2
4, 8, 2
5, 8, 2
6, 8, 2
7, 8, 2
8, 8, 2
9, 8, 2
10, 8, 2
11, 8, 2
12, 8, 2
13, 8, 2
14, 8, 2
15, 8, 2
16, 8, 2
17, 8, 2
18, 8, 2
19, 8, 2
20, 8, 2
1, 9, 2
2, 9, 2
3, 9, 2
4, 9, 2
5, 9, 2
6, 9, 2
7, 9, 2
8, 9, 2
9, 9, 2
10, 9, 2
11, 9, 2
12, 9, 2
13, 9, 2
14, 9, 2
15, 9, 2
16, 9, 2
17, 9, 2
18, 9, 2
19, 9, 2
20, 9, 2
1, 10, 2
2, 10, 2
3, 10, 2
4, 10, 2
5, 10, 2
6, 10, 2
7, 10, 2
8, 10, 2
9, 10, 2
10, 10, 2
11, 10, 2
12, 10, 2
13, 10, 2
14, 10, 2
15, 10, 2
16, 10, 2
17, 10, 2
18, 10, 2
19, 10, 2
20, 10, 2
1, 11, 2
2, 11, 2
3, 11, 2
4, 11, 2
5, 11, 2
6, 11, 2
7, 11, 2
8, 11, 2
9, 11, 2
10, 11, 2
