x,y,index
110, 87, 0
111, 87, 0
112, 87, 0
113, 87, 0
114, 87, 0
115, 87, 0
116, 87, 0
117, 87, 0
118, 87, 0
119, 87, 0
110, 88, 0
111, 88, 0
112, 88, 0
113, 88, 0
114, 88, 0
115, 88, 0
116, 88, 0
117, 88, 0
118, 88, 0
119, 88, 0
110, 89, 0
111, 89, 0
112, 89, 0
113, 89, 0
114, 89, 0
115, 89, 0
116, 89, 0
117, 89, 0
118, 89, 0
119, 89, 0
110, 90, 0
111, 90, 0
112, 90, 0
113, 90, 0
114, 90, 0
115, 90, 0
116, 90, 0
117, 90, 0
118, 90, 0
119, 90, 0
110, 91, 0
111, 91, 0
112, 91, 0
113, 91, 0
114, 91, 0
115, 91, 0
116, 91, 0
117, 91, 0
118, 91, 0
119, 91, 0
110, 92, 0
111, 92, 0
112, 92, 0
113, 92, 0
114, 92, 0
115, 92, 0
116, 92, 0
117, 92, 0
118, 92, 0
119, 92, 0
110, 93, 0
111, 93, 0
112, 93, 0
113, 93, 0
114, 93, 0
115, 93, 0
116, 93, 0
117, 93, 0
118, 93, 0
119, 93, 0
110, 94, 0
111, 94, 0
112, 94, 0
113, 94, 0
114, 94, 0
115, 94, 0
116, 94, 0
117, 94, 0
118, 94, 0
119, 94, 0
75, 52, 1
76, 52, 1
77, 52, 1
78, 52, 1
79, 52, 1
80, 52, 1
81, 52, 1
82, 52, 1
83, 52, 1
84, 52, 1
85, 52, 1
86, 52, 1
87, 52, 1
88, 52, 1
89, 52, 1
90, 52, 1
91, 52, 1
92, 52, 1
93, 52, 1
94, 52, 1
95, 52, 1
96, 52, 1
97, 52, 1
98, 52, 1
99, 52, 1
100, 52, 1
101, 52, 1
102, 52, 1
103, 52, 1
104, 52, 1
105, 52, 1
106, 52, 1
107, 52, 1
108, 52, 1
109, 52, 1
110, 52, 1
111, 52, 1
75, 53, 1
76, 53, 1
77, 53, 1
78, 53, 1
79, 53, 1
80, 53, 1
81, 53, 1
82, 53, 1
83, 53, 1
84, 53, 1
85, 53, 1
86, 53, 1
87, 53, 1
88, 53, 1
89, 53, 1
90, 53, 1
91, 53, 1
92, 53, 1
93, 53, 1
94, 53, 1
95, 53, 1
96, 53, 1
97, 53, 1
98, 53, 1
99, 53, 1
100, 53, 1
101, 53, 1
102, 53, 1
103, 53, 1
104, 53, 1
105, 53, 1
106, 53, 1
107, 53, 1
108, 53, 1
109, 53, 1
110, 53, 1
111, 53, 1
75, 54, 1
76, 54, 1
77, 54, 1
78, 54, 1
79, 54, 1
80, 54, 1
81, 54, 1
82, 54, 1
83, 54, 1
84, 54, 1
85, 54, 1
86, 54, 1
87, 54, 1
88, 54, 1
89, 54, 1
90, 54, 1
91, 54, 1
92, 54, 1
93, 54, 1
94, 54, 1
95, 54, 1
96, 54, 1
97, 54, 1
98, 54, 1
99, 54, 1
100, 54, 1
101, 54, 1
102, 54, 1
103, 54, 1
104, 54, 1
105, 54, 1
106, 54, 1
107, 54, 1
108, 54, 1
109, 54, 1
110, 54, 1
111, 54, 1
75, 55, 1
76, 55, 1
77, 55, 1
78, 55, 1
79, 55, 1
80, 55, 1
81, 55, 1
82, 55, 1
83, 55, 1
84, 55, 1
85, 55, 1
86, 55, 1
87, 55, 1
88, 55, 1
89, 55, 1
90, 55, 1
91, 55, 1
92, 55, 1
93, 55, 1
94, 55, 1
95, 55, 1
96, 55, 1
97, 55, 1
98, 55, 1
99, 55, 1
100, 55, 1
101, 55, 1
102, 55, 1
103, 55, 1
104, 55, 1
105, 55, 1
106, 55, 1
107, 55, 1
108, 55, 1
109, 55, 1
110, 55, 1
111, 55, 1
90, 104, 2
91, 104, 2
92, 104, 2
93, 104, 2
94, 104, 2
95, 104, 2
96, 104, 2
97, 104, 2
98, 104, 2
99, 104, 2
100, 104, 2
101, 104, 2
102, 104, 2
103, 104, 2
104, 104, 2
105, 104, 2
106, 104, 2
107, 104, 2
108, 104, 2
109, 104, 2
90, 105, 2
91, 105, 2
92, 105, 2
93, 105, 2
94, 105, 2
95, 105, 2
96, 105, 2
97, 105, 2
98, 105, 2
99, 105, 2
100, 105, 2
101, 105, 2
102, 105, 2
103, 105, 2
104, 105, 2
105, 105, 2
106, 105, 2
107, 105, 2
108, 105, 2
109, 105, 2
90, 106, 2
91, 106, 2
92, 106, 2
93, 106, 2
94, 106, 2
95, 106, 2
96, 106, 2
97, 106, 2
98, 106, 2
99, 106, 2
100, 106, 2
101, 106, 2
102, 106, 2
103, 106, 2
104, 106, 2
105, 106, 2
106, 106, 2
107, 106, 2
108, 106, 2
109, 106, 2
90, 107, 2
91, 107, 2
92, 107, 2
93, 107, 2
94, 107, 2
95, 107, 2
96, 107, 2
97, 107, 2
98, 107, 2
99, 107, 2
100, 107, 2
101, 107, 2
102, 107, 2
103, 107, 2
104, 107, 2
105, 107, 2
106, 107, 2
107, 107, 2
108, 107, 2
109, 107, 2
90, 108, 2
91, 108, 2
92, 108, 2
93, 108, 2
94, 108, 2
95, 108, 2
96, 108, 2
97, 108, 2
98, 108, 2
99, 108, 2
100, 108, 2
101, 108, 2
102, 108, 2
103, 108, 2
104, 108, 2
105, 108, 2
106, 108, 2
107, 108, 2
108, 108, 2
109, 108, 2
90, 109, 2
91, 109, 2
92, 109, 2
93, 109, 2
94, 109, 2
95, 109, 2
96, 109, 2
97, 109, 2
98, 109, 2
99, 109, 2
100, 109, 2
101, 109, 2
102, 109, 2
103, 109, 2
104, 109, 2
105, 109, 2
106, 109, 2
107, 109, 2
108, 109, 2
109, 109, 2
90, 110, 2
91, 110, 2
92, 110, 2
93, 110, 2
94, 110, 2
95, 110, 2
96, 110, 2
97, 110, 2
98, 110, 2
99, 110, 2
100, 110, 2
101, 110, 2
102, 110, 2
103, 110, 2
104, 110, 2
105, 110, 2
106, 110, 2
107, 110, 2
108, 110, 2
109, 110, 2
90, 111, 2
91, 111, 2
92, 111, 2
93, 111, 2
94, 111, 2
95, 111, 2
96, 111, 2
97, 111, 2
98, 111, 2
99, 111, 2
100, 111, 2
101, 111, 2
102, 111, 2
103, 111, 2
104, 111, 2
105, 111, 2
106, 111, 2
107, 111, 2
108, 111, 2
109, 111, 2
90, 112, 2
91, 112, 2
92, 112, 2
93, 112, 2
94, 112, 2
95, 112, 2
96, 112, 2
97, 112, 2
98, 112, 2
99, 112, 2
100, 112, 2
101, 112, 2
102, 112, 2
103, 112, 2
104, 112, 2
105, 112, 2
106, 112, 2
107, 112, 2
108, 112, 2
109, 112, 2
90, 113, 2
91, 113, 2
92, 113, 2
93, 113, 2
94, 113, 2
95, 113, 2
96, 113, 2
97, 113, 2
98, 113, 2
99, 113, 2
100, 113, 2
101, 113, 2
102, 113, 2
103, 113, 2
104, 113, 2
105, 113, 2
106, 113, 2
107, 113, 2
108, 113, 2
109, 113, 2
90, 114, 2
91, 114, 2
92, 114, 2
93, 114, 2
94, 114, 2
95, 114, 2
96, 114, 2
97, 114, 2
98, 114, 2
99, 114, 2
100, 114, 2
101, 114, 2
102, 114, 2
103, 114, 2
104, 114, 2
105, 114, 2
106, 114, 2
107, 114, 2
108, 114, 2
109, 114, 2
90, 115, 2
91, 115, 2
92, 115, 2
93, 115, 2
94, 115, 2
95, 115, 2
96, 115, 2
97, 115, 2
98, 115, 2
99, 115, 2
100, 115, 2
101, 115, 2
102, 115, 2
103, 115, 2
104, 115, 2
105, 115, 2
106, 115, 2
107, 115, 2
108, 115, 2
109, 115, 2
90, 116, 2
91, 116, 2
92, 116, 2
93, 116, 2
94, 116, 2
95, 116, 2
96, 116, 2
97, 116, 2
98, 116, 2
99, 116, 2
100, 116, 2
101, 116, 2
102, 116, 2
103, 116, 2
104, 116, 2
105, 116, 2
106, 116, 2
107, 116, 2
108, 116, 2
109, 116, 2
90, 117, 2
91, 117, 2
92, 117, 2
93, 117, 2
94, 117, 2
95, 117, 2
96, 117, 2
97, 117, 2
98, 117, 2
99, 117, 2
100, 117, 2
101, 117, 2
102, 117, 2
103, 117, 2
104, 117, 2
105, 117, 2
106, 117, 2
107, 117, 2
108, 117, 2
109, 117, 2
90, 118, 2
91, 118, 2
92, 118, 2
93, 118, 2
94, 118, 2
95, 118, 2
96, 118, 2
97, 118, 2
98, 118, 2
99, 118, 2
100, 118, 2
101, 118, 2
102, 118, 2
103, 118, 2
104, 118, 2
105, 118, 2
106, 118, 2
107, 118, 2
108, 118, 2
109, 118, 2
90, 119, 2
91, 119, 2
92, 119, 2
93, 119, 2
94, 119, 2
95, 119, 2
96, 119, 2
97, 119, 2
98, 119, 2
99, 119, 2
100, 119, 2
101, 119, 2
102, 119, 2
103, 119, 2
104, 119, 2
105, 119, 2
106, 119, 2
107, 119, 2
108, 119, 2
109, 119, 2
90, 120, 2
91, 120, 2
92, 120, 2
93, 120, 2
94, 120, 2
95, 120, 2
96, 120, 2
97, 120, 2
98, 120, 2
99, 120, 2
100, 120, 2
101, 120, 2
102, 120, 2
103, 120, 2
104, 120, 2
105, 120, 2
106, 120, 2
107, 120, 2
108, 120, 2
109, 120, 2
90, 121, 2
91, 121, 2
92, 121, 2
93, 121, 2
